"","subjid","trialnums","block_iter","block","numatts","numcand","pref","age","party","race","prof","military","gender","ssmar","taxes","guns","polex","relig","partyown","ssmarown","taxesown","gunsown","profile","incl.ssmar","incl.taxes","incl.guns","num_issues_shown"
"27635",87,99,5,"8atts2cands",8,2,0,NA,2,1,5,1,1,1,1,1,NA,NA,"Yes","No","No","No",2,1,1,1,3
"42240",87,99,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13031",87,100,5,"8atts2cands",8,2,1,NA,3,5,3,1,2,3,3,3,NA,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"27636",87,100,5,"8atts2cands",8,2,0,NA,3,5,3,1,2,3,3,3,NA,NA,"No","Yes","Yes","Yes",2,1,1,1,3
"42241",87,100,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13032",87,101,6,"11atts3cands",11,3,0,4,3,3,4,4,1,1,1,1,4,4,"No","No","No","No",1,1,1,1,3
"27637",87,101,6,"11atts3cands",11,3,1,5,2,1,5,1,1,1,1,1,0,5,"Yes","No","No","No",2,1,1,1,3
"42242",87,101,6,"11atts3cands",11,3,0,5,2,1,5,1,1,1,1,1,0,5,"Yes","No","No","No",3,1,1,1,3
"13033",87,102,6,"11atts3cands",11,3,0,1,1,1,1,1,1,1,1,1,1,1,"No","No","No","No",1,1,1,1,3
"27638",87,102,6,"11atts3cands",11,3,0,1,3,1,1,1,2,2,2,2,1,1,"No","No","No","No",2,1,1,1,3
"42243",87,102,6,"11atts3cands",11,3,1,2,2,4,1,1,1,4,4,4,3,2,"Yes","Yes","Yes","Yes",3,1,1,1,3
"13034",87,103,6,"11atts3cands",11,3,0,1,1,1,1,1,1,1,1,1,1,1,"No","No","No","No",1,1,1,1,3
"27639",87,103,6,"11atts3cands",11,3,1,3,2,2,3,3,2,3,3,3,3,3,"Yes","Yes","Yes","Yes",2,1,1,1,3
"42244",87,103,6,"11atts3cands",11,3,0,1,1,1,1,1,1,1,1,1,1,1,"No","No","No","No",3,1,1,1,3
"13035",87,104,6,"11atts3cands",11,3,0,2,2,4,1,1,1,4,4,4,3,2,"Yes","Yes","Yes","Yes",1,1,1,1,3
"27640",87,104,6,"11atts3cands",11,3,1,1,3,1,1,1,2,2,2,2,1,1,"No","No","No","No",2,1,1,1,3
"42245",87,104,6,"11atts3cands",11,3,0,3,3,1,3,1,1,4,4,4,3,3,"No","Yes","Yes","Yes",3,1,1,1,3
"13036",87,105,6,"11atts3cands",11,3,0,3,3,5,3,1,2,3,3,3,4,1,"No","Yes","Yes","Yes",1,1,1,1,3
"27641",87,105,6,"11atts3cands",11,3,1,4,3,3,4,4,1,1,1,1,4,4,"No","No","No","No",2,1,1,1,3
"42246",87,105,6,"11atts3cands",11,3,0,5,1,3,5,5,2,2,2,2,0,5,"No","No","No","No",3,1,1,1,3
"13037",87,106,6,"11atts3cands",11,3,0,4,1,1,4,1,2,3,3,3,4,4,"No","Yes","Yes","Yes",1,1,1,1,3
"27642",87,106,6,"11atts3cands",11,3,1,1,3,1,1,1,2,2,2,2,1,1,"No","No","No","No",2,1,1,1,3
"42247",87,106,6,"11atts3cands",11,3,0,4,3,3,4,4,1,1,1,1,4,4,"No","No","No","No",3,1,1,1,3
"13038",87,107,6,"11atts3cands",11,3,1,3,3,1,3,1,1,4,4,4,3,3,"No","Yes","Yes","Yes",1,1,1,1,3
"27643",87,107,6,"11atts3cands",11,3,0,4,3,3,4,4,1,1,1,1,4,4,"No","No","No","No",2,1,1,1,3
"42248",87,107,6,"11atts3cands",11,3,0,2,2,4,1,1,1,4,4,4,3,2,"Yes","Yes","Yes","Yes",3,1,1,1,3
"13039",87,108,6,"11atts3cands",11,3,0,2,2,1,2,1,2,2,2,2,2,2,"Yes","No","No","No",1,1,1,1,3
"27644",87,108,6,"11atts3cands",11,3,1,1,1,1,1,1,1,1,1,1,1,1,"No","No","No","No",2,1,1,1,3
"42249",87,108,6,"11atts3cands",11,3,0,3,2,2,3,3,2,3,3,3,3,3,"Yes","Yes","Yes","Yes",3,1,1,1,3
"13040",87,109,6,"11atts3cands",11,3,0,4,1,1,4,1,2,3,3,3,4,4,"No","Yes","Yes","Yes",1,1,1,1,3
"27645",87,109,6,"11atts3cands",11,3,1,2,1,2,2,2,1,4,4,4,2,2,"No","Yes","Yes","Yes",2,1,1,1,3
"42250",87,109,6,"11atts3cands",11,3,0,5,1,3,5,5,2,2,2,2,0,5,"No","No","No","No",3,1,1,1,3
"13041",87,110,6,"11atts3cands",11,3,0,4,1,1,4,1,2,3,3,3,4,4,"No","Yes","Yes","Yes",1,1,1,1,3
"27646",87,110,6,"11atts3cands",11,3,0,5,1,3,5,5,2,2,2,2,0,5,"No","No","No","No",2,1,1,1,3
"42251",87,110,6,"11atts3cands",11,3,1,1,1,1,1,1,1,1,1,1,1,1,"No","No","No","No",3,1,1,1,3
"13042",87,111,6,"11atts3cands",11,3,0,3,2,2,3,3,2,3,3,3,3,3,"Yes","Yes","Yes","Yes",1,1,1,1,3
"27647",87,111,6,"11atts3cands",11,3,1,2,2,1,2,1,2,2,2,2,2,2,"Yes","No","No","No",2,1,1,1,3
"42252",87,111,6,"11atts3cands",11,3,0,5,2,1,5,1,1,1,1,1,0,5,"Yes","No","No","No",3,1,1,1,3
"13043",87,112,6,"11atts3cands",11,3,1,3,2,2,3,3,2,3,3,3,3,3,"Yes","Yes","Yes","Yes",1,1,1,1,3
"27648",87,112,6,"11atts3cands",11,3,0,5,2,1,5,1,1,1,1,1,0,5,"Yes","No","No","No",2,1,1,1,3
"42253",87,112,6,"11atts3cands",11,3,0,4,3,3,4,4,1,1,1,1,4,4,"No","No","No","No",3,1,1,1,3
"13044",87,113,6,"11atts3cands",11,3,1,4,3,3,4,4,1,1,1,1,4,4,"No","No","No","No",1,1,1,1,3
"27649",87,113,6,"11atts3cands",11,3,0,5,1,3,5,5,2,2,2,2,0,5,"No","No","No","No",2,1,1,1,3
"42254",87,113,6,"11atts3cands",11,3,0,4,1,1,4,1,2,3,3,3,4,4,"No","Yes","Yes","Yes",3,1,1,1,3
"13045",87,114,6,"11atts3cands",11,3,1,3,2,2,3,3,2,3,3,3,3,3,"Yes","Yes","Yes","Yes",1,1,1,1,3
"27650",87,114,6,"11atts3cands",11,3,0,3,2,2,3,3,2,3,3,3,3,3,"Yes","Yes","Yes","Yes",2,1,1,1,3
"42255",87,114,6,"11atts3cands",11,3,0,1,3,1,1,1,2,2,2,2,1,1,"No","No","No","No",3,1,1,1,3
"13046",87,115,6,"11atts3cands",11,3,0,3,3,5,3,1,2,3,3,3,4,1,"No","Yes","Yes","Yes",1,1,1,1,3
"27651",87,115,6,"11atts3cands",11,3,0,1,1,1,1,1,1,1,1,1,1,1,"No","No","No","No",2,1,1,1,3
"42256",87,115,6,"11atts3cands",11,3,1,4,3,3,4,4,1,1,1,1,4,4,"No","No","No","No",3,1,1,1,3
"13047",87,116,6,"11atts3cands",11,3,1,3,3,1,3,1,1,4,4,4,3,3,"No","Yes","Yes","Yes",1,1,1,1,3
"27652",87,116,6,"11atts3cands",11,3,0,2,2,1,2,1,2,2,2,2,2,2,"Yes","No","No","No",2,1,1,1,3
"42257",87,116,6,"11atts3cands",11,3,0,2,2,1,2,1,2,2,2,2,2,2,"Yes","No","No","No",3,1,1,1,3
"13048",87,117,6,"11atts3cands",11,3,1,2,2,1,2,1,2,2,2,2,2,2,"Yes","No","No","No",1,1,1,1,3
"27653",87,117,6,"11atts3cands",11,3,0,5,2,1,5,1,1,1,1,1,0,5,"Yes","No","No","No",2,1,1,1,3
"42258",87,117,6,"11atts3cands",11,3,0,2,2,4,1,1,1,4,4,4,3,2,"Yes","Yes","Yes","Yes",3,1,1,1,3
"13049",87,118,6,"11atts3cands",11,3,0,4,1,1,4,1,2,3,3,3,4,4,"No","Yes","Yes","Yes",1,1,1,1,3
"27654",87,118,6,"11atts3cands",11,3,1,3,3,1,3,1,1,4,4,4,3,3,"No","Yes","Yes","Yes",2,1,1,1,3
"42259",87,118,6,"11atts3cands",11,3,0,2,2,1,2,1,2,2,2,2,2,2,"Yes","No","No","No",3,1,1,1,3
"13050",87,119,6,"11atts3cands",11,3,0,3,3,5,3,1,2,3,3,3,4,1,"No","Yes","Yes","Yes",1,1,1,1,3
"27655",87,119,6,"11atts3cands",11,3,0,2,2,4,1,1,1,4,4,4,3,2,"Yes","Yes","Yes","Yes",2,1,1,1,3
"42260",87,119,6,"11atts3cands",11,3,1,2,2,1,2,1,2,2,2,2,2,2,"Yes","No","No","No",3,1,1,1,3
"13051",87,120,6,"11atts3cands",11,3,0,1,3,1,1,1,2,2,2,2,1,1,"No","No","No","No",1,1,1,1,3
"27656",87,120,6,"11atts3cands",11,3,0,1,3,1,1,1,2,2,2,2,1,1,"No","No","No","No",2,1,1,1,3
"42261",87,120,6,"11atts3cands",11,3,1,3,3,1,3,1,1,4,4,4,3,3,"No","Yes","Yes","Yes",3,1,1,1,3
"13052",88,1,1,"5atts3cands",5,3,0,NA,2,NA,1,NA,1,NA,4,4,NA,NA,"Yes",NA,"No","No",1,0,1,1,2
"27657",88,1,1,"5atts3cands",5,3,1,NA,3,NA,1,NA,2,NA,2,2,NA,NA,"No",NA,"Yes","Yes",2,0,1,1,2
"42262",88,1,1,"5atts3cands",5,3,0,NA,3,NA,3,NA,2,NA,3,3,NA,NA,"No",NA,"No","No",3,0,1,1,2
"13053",88,2,1,"5atts3cands",5,3,0,NA,1,NA,5,NA,2,NA,2,2,NA,NA,"No",NA,"Yes","Yes",1,0,1,1,2
"27658",88,2,1,"5atts3cands",5,3,1,NA,3,NA,1,NA,2,NA,2,2,NA,NA,"No",NA,"Yes","Yes",2,0,1,1,2
"42263",88,2,1,"5atts3cands",5,3,0,NA,1,NA,1,NA,1,NA,1,1,NA,NA,"No",NA,"Yes","Yes",3,0,1,1,2
"13054",88,3,1,"5atts3cands",5,3,0,NA,1,NA,1,NA,1,NA,1,1,NA,NA,"No",NA,"Yes","Yes",1,0,1,1,2
"27659",88,3,1,"5atts3cands",5,3,1,NA,1,NA,5,NA,2,NA,2,2,NA,NA,"No",NA,"Yes","Yes",2,0,1,1,2
"42264",88,3,1,"5atts3cands",5,3,0,NA,3,NA,4,NA,1,NA,1,1,NA,NA,"No",NA,"Yes","Yes",3,0,1,1,2
"13055",88,4,1,"5atts3cands",5,3,1,NA,3,NA,4,NA,1,NA,1,1,NA,NA,"No",NA,"Yes","Yes",1,0,1,1,2
"27660",88,4,1,"5atts3cands",5,3,0,NA,1,NA,1,NA,1,NA,1,1,NA,NA,"No",NA,"Yes","Yes",2,0,1,1,2
"42265",88,4,1,"5atts3cands",5,3,0,NA,2,NA,3,NA,2,NA,3,3,NA,NA,"Yes",NA,"No","No",3,0,1,1,2
"13056",88,5,1,"5atts3cands",5,3,1,NA,1,NA,2,NA,1,NA,4,4,NA,NA,"No",NA,"No","No",1,0,1,1,2
"27661",88,5,1,"5atts3cands",5,3,0,NA,3,NA,3,NA,1,NA,4,4,NA,NA,"No",NA,"No","No",2,0,1,1,2
"42266",88,5,1,"5atts3cands",5,3,0,NA,1,NA,1,NA,1,NA,1,1,NA,NA,"No",NA,"Yes","Yes",3,0,1,1,2
"13057",88,6,1,"5atts3cands",5,3,0,NA,1,NA,2,NA,1,NA,4,4,NA,NA,"No",NA,"No","No",1,0,1,1,2
"27662",88,6,1,"5atts3cands",5,3,1,NA,3,NA,3,NA,2,NA,3,3,NA,NA,"No",NA,"No","No",2,0,1,1,2
"42267",88,6,1,"5atts3cands",5,3,0,NA,2,NA,1,NA,1,NA,4,4,NA,NA,"Yes",NA,"No","No",3,0,1,1,2
"13058",88,7,1,"5atts3cands",5,3,0,NA,3,NA,3,NA,2,NA,3,3,NA,NA,"No",NA,"No","No",1,0,1,1,2
"27663",88,7,1,"5atts3cands",5,3,0,NA,1,NA,4,NA,2,NA,3,3,NA,NA,"No",NA,"No","No",2,0,1,1,2
"42268",88,7,1,"5atts3cands",5,3,1,NA,2,NA,5,NA,1,NA,1,1,NA,NA,"Yes",NA,"Yes","Yes",3,0,1,1,2
"13059",88,8,1,"5atts3cands",5,3,0,NA,3,NA,3,NA,1,NA,4,4,NA,NA,"No",NA,"No","No",1,0,1,1,2
"27664",88,8,1,"5atts3cands",5,3,0,NA,3,NA,1,NA,2,NA,2,2,NA,NA,"No",NA,"Yes","Yes",2,0,1,1,2
"42269",88,8,1,"5atts3cands",5,3,1,NA,3,NA,4,NA,1,NA,1,1,NA,NA,"No",NA,"Yes","Yes",3,0,1,1,2
"13060",88,9,1,"5atts3cands",5,3,0,NA,3,NA,4,NA,1,NA,1,1,NA,NA,"No",NA,"Yes","Yes",1,0,1,1,2
"27665",88,9,1,"5atts3cands",5,3,0,NA,3,NA,1,NA,2,NA,2,2,NA,NA,"No",NA,"Yes","Yes",2,0,1,1,2
"42270",88,9,1,"5atts3cands",5,3,1,NA,3,NA,3,NA,2,NA,3,3,NA,NA,"No",NA,"No","No",3,0,1,1,2
"13061",88,10,1,"5atts3cands",5,3,1,NA,3,NA,1,NA,2,NA,2,2,NA,NA,"No",NA,"Yes","Yes",1,0,1,1,2
"27666",88,10,1,"5atts3cands",5,3,0,NA,1,NA,1,NA,1,NA,1,1,NA,NA,"No",NA,"Yes","Yes",2,0,1,1,2
"42271",88,10,1,"5atts3cands",5,3,0,NA,1,NA,2,NA,1,NA,4,4,NA,NA,"No",NA,"No","No",3,0,1,1,2
"13062",88,11,1,"5atts3cands",5,3,0,NA,1,NA,4,NA,2,NA,3,3,NA,NA,"No",NA,"No","No",1,0,1,1,2
"27667",88,11,1,"5atts3cands",5,3,1,NA,3,NA,4,NA,1,NA,1,1,NA,NA,"No",NA,"Yes","Yes",2,0,1,1,2
"42272",88,11,1,"5atts3cands",5,3,0,NA,2,NA,1,NA,1,NA,4,4,NA,NA,"Yes",NA,"No","No",3,0,1,1,2
"13063",88,12,1,"5atts3cands",5,3,1,NA,1,NA,4,NA,2,NA,3,3,NA,NA,"No",NA,"No","No",1,0,1,1,2
"27668",88,12,1,"5atts3cands",5,3,0,NA,1,NA,4,NA,2,NA,3,3,NA,NA,"No",NA,"No","No",2,0,1,1,2
"42273",88,12,1,"5atts3cands",5,3,0,NA,1,NA,2,NA,1,NA,4,4,NA,NA,"No",NA,"No","No",3,0,1,1,2
"13064",88,13,1,"5atts3cands",5,3,0,NA,3,NA,3,NA,2,NA,3,3,NA,NA,"No",NA,"No","No",1,0,1,1,2
"27669",88,13,1,"5atts3cands",5,3,0,NA,1,NA,2,NA,1,NA,4,4,NA,NA,"No",NA,"No","No",2,0,1,1,2
"42274",88,13,1,"5atts3cands",5,3,1,NA,2,NA,5,NA,1,NA,1,1,NA,NA,"Yes",NA,"Yes","Yes",3,0,1,1,2
"13065",88,14,1,"5atts3cands",5,3,0,NA,3,NA,1,NA,2,NA,2,2,NA,NA,"No",NA,"Yes","Yes",1,0,1,1,2
"27670",88,14,1,"5atts3cands",5,3,1,NA,3,NA,3,NA,2,NA,3,3,NA,NA,"No",NA,"No","No",2,0,1,1,2
"42275",88,14,1,"5atts3cands",5,3,0,NA,3,NA,4,NA,1,NA,1,1,NA,NA,"No",NA,"Yes","Yes",3,0,1,1,2
"13066",88,15,1,"5atts3cands",5,3,0,NA,3,NA,1,NA,2,NA,2,2,NA,NA,"No",NA,"Yes","Yes",1,0,1,1,2
"27671",88,15,1,"5atts3cands",5,3,1,NA,1,NA,5,NA,2,NA,2,2,NA,NA,"No",NA,"Yes","Yes",2,0,1,1,2
"42276",88,15,1,"5atts3cands",5,3,0,NA,3,NA,1,NA,2,NA,2,2,NA,NA,"No",NA,"Yes","Yes",3,0,1,1,2
"13067",88,16,1,"5atts3cands",5,3,0,NA,1,NA,5,NA,2,NA,2,2,NA,NA,"No",NA,"Yes","Yes",1,0,1,1,2
"27672",88,16,1,"5atts3cands",5,3,0,NA,3,NA,3,NA,1,NA,4,4,NA,NA,"No",NA,"No","No",2,0,1,1,2
"42277",88,16,1,"5atts3cands",5,3,1,NA,2,NA,2,NA,2,NA,2,2,NA,NA,"Yes",NA,"Yes","Yes",3,0,1,1,2
"13068",88,17,1,"5atts3cands",5,3,0,NA,2,NA,2,NA,2,NA,2,2,NA,NA,"Yes",NA,"Yes","Yes",1,0,1,1,2
"27673",88,17,1,"5atts3cands",5,3,1,NA,2,NA,5,NA,1,NA,1,1,NA,NA,"Yes",NA,"Yes","Yes",2,0,1,1,2
"42278",88,17,1,"5atts3cands",5,3,0,NA,2,NA,1,NA,1,NA,4,4,NA,NA,"Yes",NA,"No","No",3,0,1,1,2
"13069",88,18,1,"5atts3cands",5,3,1,NA,2,NA,2,NA,2,NA,2,2,NA,NA,"Yes",NA,"Yes","Yes",1,0,1,1,2
"27674",88,18,1,"5atts3cands",5,3,0,NA,3,NA,1,NA,2,NA,2,2,NA,NA,"No",NA,"Yes","Yes",2,0,1,1,2
"42279",88,18,1,"5atts3cands",5,3,0,NA,2,NA,2,NA,2,NA,2,2,NA,NA,"Yes",NA,"Yes","Yes",3,0,1,1,2
"13070",88,19,1,"5atts3cands",5,3,1,NA,2,NA,2,NA,2,NA,2,2,NA,NA,"Yes",NA,"Yes","Yes",1,0,1,1,2
"27675",88,19,1,"5atts3cands",5,3,0,NA,3,NA,1,NA,2,NA,2,2,NA,NA,"No",NA,"Yes","Yes",2,0,1,1,2
"42280",88,19,1,"5atts3cands",5,3,0,NA,3,NA,3,NA,2,NA,3,3,NA,NA,"No",NA,"No","No",3,0,1,1,2
"13071",88,20,1,"5atts3cands",5,3,1,NA,3,NA,4,NA,1,NA,1,1,NA,NA,"No",NA,"Yes","Yes",1,0,1,1,2
"27676",88,20,1,"5atts3cands",5,3,0,NA,1,NA,4,NA,2,NA,3,3,NA,NA,"No",NA,"No","No",2,0,1,1,2
"42281",88,20,1,"5atts3cands",5,3,0,NA,2,NA,2,NA,2,NA,2,2,NA,NA,"Yes",NA,"Yes","Yes",3,0,1,1,2
"13072",88,21,2,"8atts2cands",8,2,0,3,2,2,3,NA,2,3,NA,NA,3,3,"Yes","No",NA,NA,1,1,0,0,1
"27677",88,21,2,"8atts2cands",8,2,1,1,1,1,1,NA,1,1,NA,NA,1,1,"No","Yes",NA,NA,2,1,0,0,1
"42282",88,21,2,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13073",88,22,2,"8atts2cands",8,2,1,2,2,1,2,NA,2,2,NA,NA,2,2,"Yes","Yes",NA,NA,1,1,0,0,1
"27678",88,22,2,"8atts2cands",8,2,0,3,3,1,3,NA,1,4,NA,NA,3,3,"No","No",NA,NA,2,1,0,0,1
"42283",88,22,2,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13074",88,23,2,"8atts2cands",8,2,0,5,1,3,5,NA,2,2,NA,NA,0,5,"No","Yes",NA,NA,1,1,0,0,1
"27679",88,23,2,"8atts2cands",8,2,1,5,1,3,5,NA,2,2,NA,NA,0,5,"No","Yes",NA,NA,2,1,0,0,1
"42284",88,23,2,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13075",88,24,2,"8atts2cands",8,2,1,3,2,2,3,NA,2,3,NA,NA,3,3,"Yes","No",NA,NA,1,1,0,0,1
"27680",88,24,2,"8atts2cands",8,2,0,2,2,4,1,NA,1,4,NA,NA,3,2,"Yes","No",NA,NA,2,1,0,0,1
"42285",88,24,2,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13076",88,25,2,"8atts2cands",8,2,1,2,1,2,2,NA,1,4,NA,NA,2,2,"No","No",NA,NA,1,1,0,0,1
"27681",88,25,2,"8atts2cands",8,2,0,2,2,4,1,NA,1,4,NA,NA,3,2,"Yes","No",NA,NA,2,1,0,0,1
"42286",88,25,2,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13077",88,26,2,"8atts2cands",8,2,1,2,2,1,2,NA,2,2,NA,NA,2,2,"Yes","Yes",NA,NA,1,1,0,0,1
"27682",88,26,2,"8atts2cands",8,2,0,1,3,1,1,NA,2,2,NA,NA,1,1,"No","Yes",NA,NA,2,1,0,0,1
"42287",88,26,2,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13078",88,27,2,"8atts2cands",8,2,0,1,3,1,1,NA,2,2,NA,NA,1,1,"No","Yes",NA,NA,1,1,0,0,1
"27683",88,27,2,"8atts2cands",8,2,1,1,1,1,1,NA,1,1,NA,NA,1,1,"No","Yes",NA,NA,2,1,0,0,1
"42288",88,27,2,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13079",88,28,2,"8atts2cands",8,2,1,2,2,1,2,NA,2,2,NA,NA,2,2,"Yes","Yes",NA,NA,1,1,0,0,1
"27684",88,28,2,"8atts2cands",8,2,0,4,3,3,4,NA,1,1,NA,NA,4,4,"No","Yes",NA,NA,2,1,0,0,1
"42289",88,28,2,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13080",88,29,2,"8atts2cands",8,2,1,3,2,2,3,NA,2,3,NA,NA,3,3,"Yes","No",NA,NA,1,1,0,0,1
"27685",88,29,2,"8atts2cands",8,2,0,1,3,1,1,NA,2,2,NA,NA,1,1,"No","Yes",NA,NA,2,1,0,0,1
"42290",88,29,2,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13081",88,30,2,"8atts2cands",8,2,0,3,3,1,3,NA,1,4,NA,NA,3,3,"No","No",NA,NA,1,1,0,0,1
"27686",88,30,2,"8atts2cands",8,2,1,2,2,1,2,NA,2,2,NA,NA,2,2,"Yes","Yes",NA,NA,2,1,0,0,1
"42291",88,30,2,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13082",88,31,2,"8atts2cands",8,2,1,3,3,5,3,NA,2,3,NA,NA,4,1,"No","No",NA,NA,1,1,0,0,1
"27687",88,31,2,"8atts2cands",8,2,0,2,2,4,1,NA,1,4,NA,NA,3,2,"Yes","No",NA,NA,2,1,0,0,1
"42292",88,31,2,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13083",88,32,2,"8atts2cands",8,2,1,1,1,1,1,NA,1,1,NA,NA,1,1,"No","Yes",NA,NA,1,1,0,0,1
"27688",88,32,2,"8atts2cands",8,2,0,2,1,2,2,NA,1,4,NA,NA,2,2,"No","No",NA,NA,2,1,0,0,1
"42293",88,32,2,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13084",88,33,2,"8atts2cands",8,2,1,3,2,2,3,NA,2,3,NA,NA,3,3,"Yes","No",NA,NA,1,1,0,0,1
"27689",88,33,2,"8atts2cands",8,2,0,3,3,1,3,NA,1,4,NA,NA,3,3,"No","No",NA,NA,2,1,0,0,1
"42294",88,33,2,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13085",88,34,2,"8atts2cands",8,2,1,5,1,3,5,NA,2,2,NA,NA,0,5,"No","Yes",NA,NA,1,1,0,0,1
"27690",88,34,2,"8atts2cands",8,2,0,2,1,2,2,NA,1,4,NA,NA,2,2,"No","No",NA,NA,2,1,0,0,1
"42295",88,34,2,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13086",88,35,2,"8atts2cands",8,2,0,4,1,1,4,NA,2,3,NA,NA,4,4,"No","No",NA,NA,1,1,0,0,1
"27691",88,35,2,"8atts2cands",8,2,1,3,3,1,3,NA,1,4,NA,NA,3,3,"No","No",NA,NA,2,1,0,0,1
"42296",88,35,2,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13087",88,36,2,"8atts2cands",8,2,0,2,2,4,1,NA,1,4,NA,NA,3,2,"Yes","No",NA,NA,1,1,0,0,1
"27692",88,36,2,"8atts2cands",8,2,1,1,1,1,1,NA,1,1,NA,NA,1,1,"No","Yes",NA,NA,2,1,0,0,1
"42297",88,36,2,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13088",88,37,2,"8atts2cands",8,2,1,1,1,1,1,NA,1,1,NA,NA,1,1,"No","Yes",NA,NA,1,1,0,0,1
"27693",88,37,2,"8atts2cands",8,2,0,5,1,3,5,NA,2,2,NA,NA,0,5,"No","Yes",NA,NA,2,1,0,0,1
"42298",88,37,2,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13089",88,38,2,"8atts2cands",8,2,0,1,3,1,1,NA,2,2,NA,NA,1,1,"No","Yes",NA,NA,1,1,0,0,1
"27694",88,38,2,"8atts2cands",8,2,1,4,3,3,4,NA,1,1,NA,NA,4,4,"No","Yes",NA,NA,2,1,0,0,1
"42299",88,38,2,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13090",88,39,2,"8atts2cands",8,2,0,4,1,1,4,NA,2,3,NA,NA,4,4,"No","No",NA,NA,1,1,0,0,1
"27695",88,39,2,"8atts2cands",8,2,1,5,2,1,5,NA,1,1,NA,NA,0,5,"Yes","Yes",NA,NA,2,1,0,0,1
"42300",88,39,2,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13091",88,40,2,"8atts2cands",8,2,0,3,3,5,3,NA,2,3,NA,NA,4,1,"No","No",NA,NA,1,1,0,0,1
"27696",88,40,2,"8atts2cands",8,2,1,5,1,3,5,NA,2,2,NA,NA,0,5,"No","Yes",NA,NA,2,1,0,0,1
"42301",88,40,2,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13092",88,41,3,"5atts2cands",5,2,0,5,1,NA,5,NA,2,NA,NA,NA,NA,5,"No",NA,NA,NA,1,0,0,0,0
"27697",88,41,3,"5atts2cands",5,2,1,5,1,NA,5,NA,2,NA,NA,NA,NA,5,"No",NA,NA,NA,2,0,0,0,0
"42302",88,41,3,"5atts2cands",5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13093",88,42,3,"5atts2cands",5,2,1,2,2,NA,2,NA,2,NA,NA,NA,NA,2,"Yes",NA,NA,NA,1,0,0,0,0
"27698",88,42,3,"5atts2cands",5,2,0,5,1,NA,5,NA,2,NA,NA,NA,NA,5,"No",NA,NA,NA,2,0,0,0,0
