"","Constituency","register","ps","n_nomiss","n_young_withmiss"
"11065","Alyn and Deeside",1,"CH5 2",39,1
"11066","Alyn and Deeside",1,"CH5 2",5,NA
"11067","Alyn and Deeside",1,"CH5 2",8,2
"11068","Alyn and Deeside",1,"CH5 2",66,1
"11069","Alyn and Deeside",1,"CH5 2",32,1
"11070","Alyn and Deeside",1,"CH5 2",41,NA
"11071","Alyn and Deeside",1,"CH5 2",32,3
"11072","Alyn and Deeside",1,"CH5 2",35,1
"11073","Alyn and Deeside",1,"CH5 2",10,1
"11074","Alyn and Deeside",1,"CH5 2",41,1
"11075","Alyn and Deeside",1,"CH5 2",30,NA
"11076","Alyn and Deeside",1,"CH5 2",45,2
"11077","Alyn and Deeside",1,"CH5 2",27,NA
"11078","Alyn and Deeside",1,"CH5 2",19,NA
"11079","Alyn and Deeside",1,"CH5 2",3,NA
"11080","Alyn and Deeside",1,"CH5 2",9,1
"11081","Alyn and Deeside",1,"CH5 2",62,3
"11082","Alyn and Deeside",1,"CH5 2",20,NA
"11083","Alyn and Deeside",1,"CH5 2",43,2
"11084","Alyn and Deeside",1,"CH5 2",13,2
"11085","Alyn and Deeside",1,"CH5 2",22,3
"11086","Alyn and Deeside",1,"CH5 2",8,NA
"11087","Alyn and Deeside",1,"CH5 2",15,1
"11088","Alyn and Deeside",1,"CH5 2",8,1
"11089","Alyn and Deeside",1,"CH5 2",3,NA
"11090","Alyn and Deeside",1,"CH5 2",17,NA
"11091","Alyn and Deeside",1,"CH5 2",52,NA
"11092","Alyn and Deeside",1,"CH5 2",56,NA
"11093","Alyn and Deeside",1,"CH5 2",75,NA
"11094","Alyn and Deeside",1,"CH5 2",12,2
"11095","Alyn and Deeside",0,"CH5 3",24,4
"11096","Alyn and Deeside",0,"CH5 3",5,NA
"11097","Alyn and Deeside",0,"CH5 3",6,1
"11098","Alyn and Deeside",0,"CH5 3",3,NA
"11099","Alyn and Deeside",0,"CH5 3",3,NA
"11100","Alyn and Deeside",0,"CH5 3",95,5
"11101","Alyn and Deeside",0,"CH5 3",5,NA
"11102","Alyn and Deeside",0,"CH5 3",47,5
"11103","Alyn and Deeside",0,"CH5 3",6,1
"11104","Alyn and Deeside",0,"CH5 3",5,NA
"11105","Alyn and Deeside",0,"CH5 3",14,5
"11106","Alyn and Deeside",0,"CH5 3",32,4
"11107","Alyn and Deeside",0,"CH5 3",53,6
"11108","Alyn and Deeside",0,"CH5 3",22,NA
"11109","Alyn and Deeside",0,"CH5 3",83,11
"11110","Alyn and Deeside",0,"CH5 3",13,NA
"11111","Alyn and Deeside",0,"CH5 3",2,NA
"11112","Alyn and Deeside",0,"CH5 3",3,NA
"11113","Alyn and Deeside",0,"CH5 3",20,NA
"11114","Alyn and Deeside",0,"CH5 3",5,NA
"11115","Alyn and Deeside",0,"CH5 3",4,NA
"11116","Alyn and Deeside",0,"CH5 3",3,NA
"11117","Alyn and Deeside",0,"CH5 3",25,1
"11118","Alyn and Deeside",0,"CH5 3",7,NA
"11119","Alyn and Deeside",0,"CH5 3",20,NA
"11120","Alyn and Deeside",0,"CH5 3",97,9
"11121","Alyn and Deeside",0,"CH5 3",12,1
"11122","Alyn and Deeside",0,"CH5 3",25,4
"11123","Alyn and Deeside",0,"CH5 3",41,NA
"11124","Alyn and Deeside",0,"CH5 3",6,1
"11125","Alyn and Deeside",0,"CH5 3",65,5
"11126","Alyn and Deeside",0,"CH5 3",13,NA
"11127","Alyn and Deeside",0,"CH5 3",71,3
"11128","Alyn and Deeside",0,"CH5 3",9,NA
"11129","Alyn and Deeside",0,"CH5 3",4,NA
"11130","Alyn and Deeside",0,"CH5 3",4,NA
"11131","Alyn and Deeside",0,"CH5 3",21,1
"11132","Alyn and Deeside",0,"CH5 3",145,22
"11133","Alyn and Deeside",0,"CH5 3",20,NA
"11134","Alyn and Deeside",0,"CH5 3",34,3
"11135","Alyn and Deeside",0,"CH5 3",2,NA
"11136","Alyn and Deeside",0,"CH5 3",36,2
"11137","Alyn and Deeside",0,"CH5 3",54,4
"11138","Alyn and Deeside",0,"CH5 3",38,NA
"11139","Alyn and Deeside",0,"CH5 3",39,NA
"11140","Alyn and Deeside",0,"CH5 3",58,3
"11141","Alyn and Deeside",0,"CH5 3",33,1
"11142","Alyn and Deeside",0,"CH5 3",22,1
"11143","Alyn and Deeside",0,"CH5 3",10,3
"11144","Alyn and Deeside",0,"CH5 3",18,NA
"11145","Alyn and Deeside",0,"CH5 3",1,NA
"11146","Alyn and Deeside",0,"CH5 3",9,NA
"11147","Alyn and Deeside",0,"CH5 3",13,NA
"11148","Alyn and Deeside",0,"CH5 3",2,NA
"11149","Alyn and Deeside",0,"CH5 3",4,NA
"11150","Alyn and Deeside",0,"CH5 3",6,NA
"11151","Alyn and Deeside",0,"CH5 3",5,NA
"11152","Alyn and Deeside",0,"CH5 3",12,3
"11153","Alyn and Deeside",0,"CH5 3",105,10
"11154","Alyn and Deeside",0,"CH5 3",27,4
"11155","Alyn and Deeside",0,"CH5 3",51,6
"11156","Alyn and Deeside",0,"CH5 3",6,NA
"11157","Alyn and Deeside",0,"CH5 3",15,1
"11158","Alyn and Deeside",0,"CH5 3",73,9
"11159","Alyn and Deeside",0,"CH5 3",35,4
"11160","Alyn and Deeside",0,"CH5 3",3,NA
"11161","Alyn and Deeside",0,"CH5 3",69,6
"11162","Alyn and Deeside",0,"CH5 3",23,4
"11163","Alyn and Deeside",0,"CH5 3",46,4
"11164","Alyn and Deeside",0,"CH5 3",13,NA
"11165","Alyn and Deeside",0,"CH5 3",44,1
"11166","Alyn and Deeside",0,"CH5 3",64,5
"11167","Alyn and Deeside",0,"CH5 3",29,2
"11168","Alyn and Deeside",0,"CH5 3",58,2
"11169","Alyn and Deeside",0,"CH5 3",1,NA
"11170","Alyn and Deeside",0,"CH5 3",29,3
"11171","Alyn and Deeside",0,"CH5 3",45,3
"11172","Alyn and Deeside",0,"CH5 3",8,1
"11173","Alyn and Deeside",0,"CH5 3",16,3
"11174","Alyn and Deeside",0,"CH5 3",56,6
"11175","Alyn and Deeside",0,"CH5 3",35,3
"11176","Alyn and Deeside",0,"CH5 3",25,3
"11177","Alyn and Deeside",0,"CH5 3",25,2
"11178","Alyn and Deeside",0,"CH5 3",3,NA
"11179","Alyn and Deeside",0,"CH5 3",51,3
"11180","Alyn and Deeside",0,"CH5 3",38,2
"11181","Alyn and Deeside",0,"CH5 3",28,1
"11182","Alyn and Deeside",0,"CH5 3",10,NA
"11183","Alyn and Deeside",0,"CH5 3",12,NA
"11184","Alyn and Deeside",0,"CH5 3",11,NA
"11185","Alyn and Deeside",0,"CH5 3",55,NA
"11186","Alyn and Deeside",0,"CH5 3",11,2
"11187","Alyn and Deeside",0,"CH5 3",21,1
"11188","Alyn and Deeside",0,"CH5 3",74,1
"11189","Alyn and Deeside",0,"CH5 3",61,8
"11190","Alyn and Deeside",0,"CH5 3",57,5
"11191","Alyn and Deeside",0,"CH5 3",47,4
"11192","Alyn and Deeside",0,"CH5 3",106,13
"11193","Alyn and Deeside",0,"CH5 3",15,NA
"11194","Alyn and Deeside",0,"CH5 3",27,2
"11195","Alyn and Deeside",0,"CH5 3",54,2
"11196","Alyn and Deeside",0,"CH5 3",40,4
"11197","Alyn and Deeside",0,"CH5 3",100,5
"11198","Alyn and Deeside",0,"CH5 3",134,6
"11199","Alyn and Deeside",0,"CH5 3",15,NA
"11200","Alyn and Deeside",0,"CH5 3",50,5
"11201","Alyn and Deeside",0,"CH5 3",57,NA
"11202","Alyn and Deeside",0,"CH5 3",49,5
"11203","Alyn and Deeside",0,"CH5 3",40,1
"11204","Alyn and Deeside",0,"CH5 3",62,2
"11205","Alyn and Deeside",0,"CH5 3",41,3
"11206","Alyn and Deeside",0,"CH5 3",57,3
"11207","Alyn and Deeside",0,"CH5 3",66,NA
"11208","Alyn and Deeside",0,"CH5 3",92,11
"11209","Alyn and Deeside",0,"CH5 3",75,5
"11210","Alyn and Deeside",0,"CH5 3",61,2
"11211","Alyn and Deeside",0,"CH5 3",61,NA
"11212","Alyn and Deeside",0,"CH5 3",10,NA
"11213","Alyn and Deeside",0,"CH5 3",28,4
"11214","Alyn and Deeside",0,"CH5 3",66,1
"11215","Alyn and Deeside",0,"CH5 3",8,2
"11216","Alyn and Deeside",0,"CH5 3",46,3
"11217","Alyn and Deeside",0,"CH5 3",114,17
"11218","Alyn and Deeside",0,"CH5 3",63,6
"11219","Alyn and Deeside",0,"CH5 3",49,9
"11220","Alyn and Deeside",0,"CH5 3",34,1
"11221","Alyn and Deeside",0,"CH5 3",24,NA
"11222","Alyn and Deeside",0,"CH5 3",22,3
"11223","Alyn and Deeside",0,"CH5 3",67,5
"11224","Alyn and Deeside",0,"CH5 3",43,2
"11225","Alyn and Deeside",0,"CH5 3",72,4
"11226","Alyn and Deeside",0,"CH5 3",26,1
"11227","Alyn and Deeside",0,"CH5 3",8,NA
"11228","Alyn and Deeside",0,"CH5 3",15,1
"11229","Alyn and Deeside",0,"CH5 3",3,1
"11230","Alyn and Deeside",0,"CH5 3",14,NA
"11231","Alyn and Deeside",0,"CH5 3",19,2
"11232","Alyn and Deeside",0,"CH5 3",10,NA
"11233","Alyn and Deeside",0,"CH5 3",25,1
"11234","Alyn and Deeside",0,"CH5 3",54,1
"11235","Alyn and Deeside",0,"CH5 3",11,1
"11236","Alyn and Deeside",0,"CH5 3",28,NA
"11237","Alyn and Deeside",0,"CH5 3",41,2
"11238","Alyn and Deeside",0,"CH5 3",30,2
"11239","Alyn and Deeside",0,"CH5 3",3,NA
"11240","Alyn and Deeside",0,"CH5 3",23,2
"11241","Alyn and Deeside",0,"CH5 3",8,NA
"11242","Alyn and Deeside",0,"CH5 3",11,NA
"11243","Alyn and Deeside",0,"CH5 3",25,2
"11244","Alyn and Deeside",0,"CH5 3",65,4
"11245","Alyn and Deeside",0,"CH5 3",33,1
"11246","Alyn and Deeside",0,"CH5 3",37,NA
"11247","Alyn and Deeside",0,"CH5 3",2,NA
"11248","Alyn and Deeside",0,"CH5 3",13,NA
"11249","Alyn and Deeside",0,"CH5 3",33,NA
"11250","Alyn and Deeside",0,"CH5 3",41,6
"11251","Alyn and Deeside",0,"CH5 3",27,3
"11252","Alyn and Deeside",0,"CH5 3",52,3
"11253","Alyn and Deeside",0,"CH5 3",13,NA
"11254","Alyn and Deeside",0,"CH5 3",10,NA
"11255","Alyn and Deeside",0,"CH5 3",31,NA
"11256","Alyn and Deeside",0,"CH5 3",18,NA
"11257","Alyn and Deeside",0,"CH5 3",15,1
"11258","Alyn and Deeside",0,"CH5 3",19,1
"11259","Alyn and Deeside",0,"CH5 3",6,NA
"11260","Alyn and Deeside",0,"CH5 3",2,NA
"11261","Alyn and Deeside",0,"CH5 3",3,NA
"11262","Alyn and Deeside",0,"CH5 3",3,NA
"11263","Alyn and Deeside",0,"CH5 3",12,1
"11264","Alyn and Deeside",0,"CH5 3",3,NA
"11265","Alyn and Deeside",0,"CH5 3",18,NA
"11266","Alyn and Deeside",0,"CH5 3",14,1
"11267","Alyn and Deeside",0,"CH5 3",11,NA
"11268","Alyn and Deeside",0,"CH5 3",33,3
"11269","Alyn and Deeside",0,"CH5 3",48,3
"11270","Alyn and Deeside",0,"CH5 3",30,1
"11271","Alyn and Deeside",0,"CH5 3",22,1
"11272","Alyn and Deeside",0,"CH5 3",76,7
"11273","Alyn and Deeside",0,"CH5 3",17,2
"11274","Alyn and Deeside",0,"CH5 3",19,1
"11275","Alyn and Deeside",0,"CH5 3",12,NA
"11276","Alyn and Deeside",0,"CH5 3",12,NA
"11277","Alyn and Deeside",0,"CH5 3",15,NA
"11278","Alyn and Deeside",0,"CH5 3",40,7
"11279","Alyn and Deeside",0,"CH5 3",9,3
"11280","Alyn and Deeside",0,"CH5 3",13,NA
"11281","Alyn and Deeside",0,"CH5 3",10,1
"11282","Alyn and Deeside",0,"CH5 3",6,NA
"11283","Alyn and Deeside",0,"CH5 3",7,1
"11284","Alyn and Deeside",0,"CH5 3",17,4
"11285","Alyn and Deeside",0,"CH5 3",8,NA
"11286","Alyn and Deeside",0,"CH5 3",16,4
"11287","Alyn and Deeside",0,"CH5 3",40,2
"11288","Alyn and Deeside",0,"CH5 3",13,1
"11289","Alyn and Deeside",0,"CH5 3",20,2
"11290","Alyn and Deeside",0,"CH5 3",27,3
"11291","Alyn and Deeside",0,"CH5 3",21,NA
"11292","Alyn and Deeside",0,"CH5 3",26,NA
"11293","Alyn and Deeside",0,"CH5 3",56,3
"11294","Alyn and Deeside",0,"CH5 3",31,1
"11295","Alyn and Deeside",0,"CH5 3",38,3
"11296","Alyn and Deeside",0,"CH5 3",42,8
"11297","Alyn and Deeside",0,"CH5 3",17,1
"11298","Alyn and Deeside",0,"CH5 3",24,2
"11299","Alyn and Deeside",0,"CH5 3",42,NA
"11300","Alyn and Deeside",0,"CH5 3",43,4
"11301","Alyn and Deeside",0,"CH5 3",35,5
"11302","Alyn and Deeside",0,"CH5 3",23,1
"11303","Alyn and Deeside",0,"CH5 3",23,NA
"11304","Alyn and Deeside",0,"CH5 3",26,2
"11305","Alyn and Deeside",0,"CH5 3",47,5
"11306","Alyn and Deeside",0,"CH5 3",15,2
"11307","Alyn and Deeside",0,"CH5 3",8,NA
"11308","Alyn and Deeside",0,"CH5 3",84,10
"11309","Alyn and Deeside",0,"CH5 3",44,2
"11310","Alyn and Deeside",0,"CH5 3",23,3
"11311","Alyn and Deeside",0,"CH5 3",22,NA
"11312","Alyn and Deeside",0,"CH5 3",40,4
"11313","Alyn and Deeside",0,"CH5 3",16,NA
"11314","Alyn and Deeside",0,"CH5 3",11,NA
"11315","Alyn and Deeside",0,"CH5 3",24,2
"11316","Alyn and Deeside",0,"CH5 3",53,2
"11317","Alyn and Deeside",0,"CH5 3",4,NA
"11318","Alyn and Deeside",0,"CH5 3",9,NA
"11319","Alyn and Deeside",0,"CH5 3",26,3
"11320","Alyn and Deeside",0,"CH5 3",16,NA
"11321","Alyn and Deeside",0,"CH5 3",2,NA
"11322","Alyn and Deeside",0,"CH5 3",5,1
"11323","Alyn and Deeside",0,"CH5 3",62,7
"11324","Alyn and Deeside",0,"CH5 3",11,NA
"11325","Alyn and Deeside",0,"CH5 3",14,1
"11326","Alyn and Deeside",0,"CH5 3",39,4
"11327","Alyn and Deeside",0,"CH5 3",42,2
"11328","Alyn and Deeside",0,"CH5 3",24,1
"11329","Alyn and Deeside",0,"CH5 3",98,9
"11330","Alyn and Deeside",0,"CH5 3",11,1
"11331","Alyn and Deeside",0,"CH5 3",32,3
"11332","Alyn and Deeside",0,"CH5 3",18,2
"11333","Alyn and Deeside",0,"CH5 3",13,NA
"11334","Alyn and Deeside",0,"CH5 3",13,1
"11335","Alyn and Deeside",0,"CH5 3",31,4
"11336","Alyn and Deeside",0,"CH5 3",15,1
"11337","Alyn and Deeside",0,"CH5 3",24,3
"11338","Alyn and Deeside",0,"CH5 3",21,3
"11339","Alyn and Deeside",0,"CH5 3",7,1
"11340","Alyn and Deeside",0,"CH5 3",13,2
"11341","Alyn and Deeside",0,"CH5 3",57,8
"11342","Alyn and Deeside",0,"CH5 3",2,NA
"11343","Alyn and Deeside",0,"CH5 3",32,3
"11344","Alyn and Deeside",0,"CH5 3",30,1
"11345","Alyn and Deeside",0,"CH5 3",29,1
"11346","Alyn and Deeside",0,"CH5 3",10,NA
"11347","Alyn and Deeside",0,"CH5 3",9,1
"11348","Alyn and Deeside",0,"CH5 3",9,1
"11349","Alyn and Deeside",0,"CH5 3",26,5
"11350","Alyn and Deeside",0,"CH5 3",23,3
"11351","Alyn and Deeside",0,"CH5 3",78,10
"11352","Alyn and Deeside",0,"CH5 3",26,1
"11353","Alyn and Deeside",0,"CH5 3",31,4
"11354","Alyn and Deeside",0,"CH5 3",58,4
"11355","Alyn and Deeside",0,"CH5 3",19,2
"11356","Alyn and Deeside",0,"CH5 3",1,NA
"11357","Alyn and Deeside",0,"CH5 3",44,NA
"11358","Alyn and Deeside",0,"CH5 3",24,1
"11359","Alyn and Deeside",0,"CH5 3",26,NA
"11360","Alyn and Deeside",0,"CH5 3",71,1
"11361","Alyn and Deeside",0,"CH5 3",7,1
"11362","Alyn and Deeside",0,"CH5 3",14,1
"11363","Alyn and Deeside",0,"CH5 3",45,6
"11364","Alyn and Deeside",0,"CH5 4",41,4
"11365","Alyn and Deeside",0,"CH5 4",50,2
"11366","Alyn and Deeside",0,"CH5 4",24,1
"11367","Alyn and Deeside",0,"CH5 4",7,NA
"11368","Alyn and Deeside",0,"CH5 4",22,1
"11369","Alyn and Deeside",0,"CH5 4",18,NA
"11370","Alyn and Deeside",0,"CH5 4",15,1
"11371","Alyn and Deeside",0,"CH5 4",63,NA
"11372","Alyn and Deeside",0,"CH5 4",14,NA
"11373","Alyn and Deeside",0,"CH5 4",10,1
"11374","Alyn and Deeside",0,"CH5 4",29,1
"11375","Alyn and Deeside",0,"CH5 4",20,1
"11376","Alyn and Deeside",0,"CH5 4",15,NA
"11377","Alyn and Deeside",0,"CH5 4",13,NA
"11378","Alyn and Deeside",0,"CH5 4",18,1
"11379","Alyn and Deeside",0,"CH5 4",15,NA
"11380","Alyn and Deeside",0,"CH5 4",12,2
"11381","Alyn and Deeside",0,"CH5 4",56,2
"11382","Alyn and Deeside",0,"CH5 4",4,NA
"11383","Alyn and Deeside",0,"CH5 4",6,NA
"11384","Alyn and Deeside",0,"CH5 4",40,2
"11385","Alyn and Deeside",0,"CH5 4",7,NA
"11386","Alyn and Deeside",0,"CH5 4",18,NA
"11387","Alyn and Deeside",0,"CH5 4",96,12
"11388","Alyn and Deeside",0,"CH5 4",47,6
"11389","Alyn and Deeside",0,"CH5 4",106,10
"11390","Alyn and Deeside",0,"CH5 4",19,1
"11391","Alyn and Deeside",0,"CH5 4",10,NA
"11392","Alyn and Deeside",0,"CH5 4",72,3
"11393","Alyn and Deeside",0,"CH5 4",8,NA
"11394","Alyn and Deeside",0,"CH5 4",25,2
"11395","Alyn and Deeside",0,"CH5 4",32,2
"11396","Alyn and Deeside",0,"CH5 4",36,7
"11397","Alyn and Deeside",0,"CH5 4",20,1
"11398","Alyn and Deeside",0,"CH5 4",58,5
"11399","Alyn and Deeside",0,"CH5 4",11,1
"11400","Alyn and Deeside",0,"CH5 4",17,NA
"11401","Alyn and Deeside",0,"CH5 4",18,1
"11402","Alyn and Deeside",0,"CH5 4",32,3
"11403","Alyn and Deeside",0,"CH5 4",16,NA
"11404","Alyn and Deeside",0,"CH5 4",22,3
"11405","Alyn and Deeside",0,"CH5 4",18,NA
"11406","Alyn and Deeside",0,"CH5 4",28,2
"11407","Alyn and Deeside",0,"CH5 4",12,NA
"11408","Alyn and Deeside",0,"CH5 4",56,4
"11409","Alyn and Deeside",0,"CH5 4",9,NA
"11410","Alyn and Deeside",0,"CH5 4",16,NA
"11411","Alyn and Deeside",0,"CH5 4",8,NA
"11412","Alyn and Deeside",0,"CH5 4",6,NA
"11413","Alyn and Deeside",0,"CH5 4",23,5
"11414","Alyn and Deeside",0,"CH5 4",24,2
"11415","Alyn and Deeside",0,"CH5 4",17,NA
"11416","Alyn and Deeside",0,"CH5 4",11,NA
"11417","Alyn and Deeside",0,"CH5 4",5,NA
"11418","Alyn and Deeside",0,"CH5 4",11,1
"11419","Alyn and Deeside",0,"CH5 4",33,3
"11420","Alyn and Deeside",0,"CH5 4",12,1
"11421","Alyn and Deeside",0,"CH5 4",10,NA
"11422","Alyn and Deeside",0,"CH5 4",37,1
"11423","Alyn and Deeside",0,"CH5 4",25,NA
"11424","Alyn and Deeside",0,"CH5 4",8,1
"11425","Alyn and Deeside",0,"CH5 4",29,2
"11426","Alyn and Deeside",0,"CH5 4",8,NA
"11427","Alyn and Deeside",0,"CH5 4",50,3
"11428","Alyn and Deeside",0,"CH5 4",11,1
"11429","Alyn and Deeside",0,"CH5 4",6,1
"11430","Alyn and Deeside",0,"CH5 4",51,NA
"11431","Alyn and Deeside",0,"CH5 4",3,NA
"11432","Alyn and Deeside",0,"CH5 4",7,NA
"11433","Alyn and Deeside",0,"CH5 4",37,1
"11434","Alyn and Deeside",0,"CH5 4",18,2
"11435","Alyn and Deeside",0,"CH5 4",2,NA
"11436","Alyn and Deeside",0,"CH5 4",5,NA
"11437","Alyn and Deeside",0,"CH5 4",21,4
"11438","Alyn and Deeside",0,"CH5 4",58,1
"11439","Alyn and Deeside",0,"CH5 4",94,1
"11440","Alyn and Deeside",0,"CH5 4",10,NA
"11441","Alyn and Deeside",0,"CH5 4",5,NA
"11442","Alyn and Deeside",0,"CH5 4",6,NA
"11443","Alyn and Deeside",0,"CH5 4",25,2
"11444","Alyn and Deeside",0,"CH5 4",21,2
"11445","Alyn and Deeside",0,"CH5 4",51,4
"11446","Alyn and Deeside",0,"CH5 4",40,6
"11447","Alyn and Deeside",0,"CH5 4",21,3
"11448","Alyn and Deeside",0,"CH5 4",29,1
"11449","Alyn and Deeside",0,"CH5 4",20,2
"11450","Alyn and Deeside",0,"CH5 4",20,6
"11451","Alyn and Deeside",0,"CH5 4",15,3
"11452","Alyn and Deeside",0,"CH5 4",15,NA
"11453","Alyn and Deeside",0,"CH5 4",95,18
"11454","Alyn and Deeside",0,"CH5 4",26,NA
"11455","Alyn and Deeside",0,"CH5 4",21,3
"11456","Alyn and Deeside",0,"CH5 4",18,2
"11457","Alyn and Deeside",0,"CH5 4",33,4
"11458","Alyn and Deeside",0,"CH5 4",30,9
"11459","Alyn and Deeside",0,"CH5 4",17,2
"11460","Alyn and Deeside",0,"CH5 4",161,20
"11461","Alyn and Deeside",0,"CH5 4",37,5
"11462","Alyn and Deeside",0,"CH5 4",39,6
"11463","Alyn and Deeside",0,"CH5 4",17,1
"11464","Alyn and Deeside",0,"CH5 4",11,3
"11465","Alyn and Deeside",0,"CH5 4",15,NA
"11466","Alyn and Deeside",0,"CH5 4",21,2
"11467","Alyn and Deeside",0,"CH5 4",27,NA
"11468","Alyn and Deeside",0,"CH5 4",64,3
"11469","Alyn and Deeside",0,"CH5 4",27,NA
"11470","Alyn and Deeside",0,"CH5 4",36,3
"11471","Alyn and Deeside",0,"CH5 4",104,9
"11472","Alyn and Deeside",0,"CH5 4",14,NA
"11473","Alyn and Deeside",0,"CH5 4",3,NA
"11474","Alyn and Deeside",0,"CH5 4",18,2
"11475","Alyn and Deeside",0,"CH5 4",79,6
"11476","Alyn and Deeside",0,"CH5 4",12,NA
"11477","Alyn and Deeside",0,"CH5 4",76,9
"11478","Alyn and Deeside",0,"CH5 4",12,NA
"11479","Alyn and Deeside",0,"CH5 4",31,4
"11480","Alyn and Deeside",0,"CH5 4",27,4
"11481","Alyn and Deeside",0,"CH5 4",26,NA
"11482","Alyn and Deeside",0,"CH5 4",47,2
"11483","Alyn and Deeside",0,"CH5 4",27,2
"11484","Alyn and Deeside",0,"CH5 4",58,2
"11485","Alyn and Deeside",0,"CH5 4",18,1
"11486","Alyn and Deeside",0,"CH5 4",68,4
"11487","Alyn and Deeside",0,"CH5 4",37,1
"11488","Alyn and Deeside",0,"CH5 4",28,NA
"11489","Alyn and Deeside",0,"CH5 4",14,NA
"11490","Alyn and Deeside",0,"CH5 4",13,1
"11491","Alyn and Deeside",0,"CH5 4",75,7
"11492","Alyn and Deeside",0,"CH5 4",77,3
"11493","Alyn and Deeside",0,"CH5 4",10,NA
"11494","Alyn and Deeside",0,"CH5 4",35,2
"11495","Alyn and Deeside",0,"CH5 4",37,5
"11496","Alyn and Deeside",0,"CH5 4",4,NA
"11497","Alyn and Deeside",0,"CH5 4",90,9
"11498","Alyn and Deeside",0,"CH5 4",48,3
"11499","Alyn and Deeside",0,"CH5 4",33,2
"11500","Alyn and Deeside",0,"CH5 4",93,12
"11501","Alyn and Deeside",0,"CH5 4",55,1
"11502","Alyn and Deeside",0,"CH5 4",13,1
"11503","Alyn and Deeside",0,"CH5 4",42,3
"11504","Alyn and Deeside",0,"CH5 4",124,6
"11505","Alyn and Deeside",0,"CH5 4",90,10
"11506","Alyn and Deeside",0,"CH5 4",14,1
"11507","Alyn and Deeside",0,"CH5 4",49,9
"11508","Alyn and Deeside",0,"CH5 4",18,NA
"11509","Alyn and Deeside",0,"CH5 4",5,1
"11510","Alyn and Deeside",0,"CH5 4",26,NA
"11511","Alyn and Deeside",0,"CH5 4",35,1
"11512","Alyn and Deeside",0,"CH5 4",75,4
"11513","Alyn and Deeside",0,"CH5 4",108,10
"11514","Alyn and Deeside",0,"CH5 4",69,5
"11515","Alyn and Deeside",0,"CH5 4",35,3
"11516","Alyn and Deeside",0,"CH5 4",36,4
"11517","Alyn and Deeside",0,"CH5 4",32,3
"11518","Alyn and Deeside",0,"CH5 4",2,NA
"11519","Alyn and Deeside",0,"CH5 4",33,1
"11520","Alyn and Deeside",0,"CH5 4",53,2
"11521","Alyn and Deeside",0,"CH5 4",37,1
"11522","Alyn and Deeside",0,"CH5 4",42,2
"11523","Alyn and Deeside",0,"CH5 4",43,2
"11524","Alyn and Deeside",0,"CH5 4",75,4
"11525","Alyn and Deeside",0,"CH5 4",41,3
"11526","Alyn and Deeside",0,"CH5 4",37,3
"11527","Alyn and Deeside",0,"CH5 4",25,4
"11528","Alyn and Deeside",0,"CH5 4",85,6
"11529","Alyn and Deeside",0,"CH5 4",72,NA
"11530","Alyn and Deeside",0,"CH5 4",12,NA
"11531","Alyn and Deeside",0,"CH5 4",59,5
"11532","Alyn and Deeside",0,"CH5 4",12,NA
"11533","Alyn and Deeside",0,"CH5 4",42,5
"11534","Alyn and Deeside",0,"CH5 4",11,1
"11535","Alyn and Deeside",0,"CH5 4",57,5
"11536","Alyn and Deeside",0,"CH5 4",34,1
"11537","Alyn and Deeside",0,"CH5 4",10,NA
"11538","Alyn and Deeside",0,"CH5 4",25,NA
"11539","Alyn and Deeside",0,"CH5 4",9,NA
"11540","Alyn and Deeside",0,"CH5 4",73,5
"11541","Alyn and Deeside",0,"CH5 4",33,1
"11542","Alyn and Deeside",0,"CH5 4",50,3
"11543","Alyn and Deeside",0,"CH5 4",4,NA
"11544","Alyn and Deeside",0,"CH5 4",22,1
"11545","Alyn and Deeside",0,"CH5 4",50,3
"11546","Alyn and Deeside",0,"CH5 4",42,4
"11547","Alyn and Deeside",0,"CH5 4",82,8
"11548","Alyn and Deeside",0,"CH5 4",41,NA
"11549","Alyn and Deeside",0,"CH5 4",57,3
"11550","Alyn and Deeside",0,"CH5 4",50,5
"11551","Alyn and Deeside",0,"CH5 4",2,NA
"11552","Alyn and Deeside",0,"CH5 4",41,2
"11553","Alyn and Deeside",0,"CH5 4",9,NA
"11554","Alyn and Deeside",0,"CH5 4",53,5
"11555","Alyn and Deeside",0,"CH5 4",55,6
"11556","Alyn and Deeside",0,"CH5 4",42,NA
"11557","Alyn and Deeside",0,"CH5 4",7,NA
"11558","Alyn and Deeside",0,"CH5 4",21,NA
"11559","Alyn and Deeside",0,"CH5 4",17,NA
"11560","Alyn and Deeside",0,"CH5 4",34,NA
"11561","Alyn and Deeside",0,"CH5 4",13,1
"11562","Alyn and Deeside",0,"CH5 4",9,1
"11563","Alyn and Deeside",0,"CH5 4",33,5
"11564","Alyn and Deeside",0,"CH5 4",72,13
"11565","Alyn and Deeside",0,"CH5 4",16,3
"11566","Alyn and Deeside",0,"CH5 4",37,NA
"11567","Alyn and Deeside",0,"CH5 4",30,2
"11568","Alyn and Deeside",0,"CH5 4",13,1
"11569","Alyn and Deeside",0,"CH5 4",57,9
"11570","Alyn and Deeside",0,"CH5 4",31,1
"11571","Alyn and Deeside",0,"CH5 4",29,1
"11572","Alyn and Deeside",0,"CH5 4",8,NA
"11573","Alyn and Deeside",0,"CH5 4",10,1
"11574","Alyn and Deeside",0,"CH5 4",37,2
